,image,label,class,x_center,y_center,width,height
1620,monitoring_system_2730.JPG,monitoring_system_2730.txt,0,0.067500,0.434167,0.115000,0.048333
1621,monitoring_system_1427.JPG,monitoring_system_1427.txt,0,0.456875,0.107500,0.098750,0.045000
1622,cropped_parking_lot_265.JPG,cropped_parking_lot_265.txt,0,0.577141,0.705165,0.614701,0.259684
1623,monitoring_system_2840.JPG,monitoring_system_2840.txt,0,0.918125,0.093333,0.088750,0.040000
1624,monitoring_system_2891.JPG,monitoring_system_2891.txt,0,0.360000,0.309167,0.100000,0.041667
1625,monitoring_system_1232.JPG,monitoring_system_1232.txt,0,0.065625,0.430833,0.111250,0.055000
1626,monitoring_system_1792.JPG,monitoring_system_1792.txt,0,0.162500,0.015000,0.072500,0.030000
1627,monitoring_system_2373.JPG,monitoring_system_2373.txt,0,0.223125,0.018333,0.073750,0.030000
1628,monitoring_system_1227.JPG,monitoring_system_1227.txt,0,0.840000,0.860000,0.152500,0.066667
1629,monitoring_system_2.JPG,monitoring_system_2.txt,0,0.574375,0.549167,0.116250,0.055000
1630,monitoring_system_236.JPG,monitoring_system_236.txt,0,0.943125,0.547500,0.111250,0.048333
1631,monitoring_system_2804.JPG,monitoring_system_2804.txt,0,0.505625,0.810833,0.138750,0.061667
1632,monitoring_system_1090.JPG,monitoring_system_1090.txt,0,0.482500,0.225833,0.092500,0.045000
1633,monitoring_system_2881.JPG,monitoring_system_2881.txt,0,0.270625,0.114167,0.076250,0.045000
1634,monitoring_system_2885.JPG,monitoring_system_2885.txt,0,0.930000,0.025000,0.070000,0.033333
1635,monitoring_system_670.JPG,monitoring_system_670.txt,0,0.213750,0.090833,0.080000,0.041667
1636,monitoring_system_1075.JPG,monitoring_system_1075.txt,0,0.289375,0.133333,0.096250,0.050000
1637,monitoring_system_1550.JPG,monitoring_system_1550.txt,0,0.371250,0.065833,0.080000,0.045000
1638,monitoring_system_2529.JPG,monitoring_system_2529.txt,0,0.425000,0.333333,0.097500,0.060000
1639,parking_lot1_160.JPG,parking_lot1_160.txt,0,0.240809,0.193355,0.201593,0.113290
1640,monitoring_system_1971.JPG,monitoring_system_1971.txt,0,0.803125,0.030000,0.071250,0.036667
1641,monitoring_system_914.JPG,monitoring_system_914.txt,0,0.434375,0.381667,0.101250,0.050000
1642,monitoring_system_1230.JPG,monitoring_system_1230.txt,0,0.438750,0.320833,0.110000,0.051667
1643,monitoring_system_630.JPG,monitoring_system_630.txt,0,0.210000,0.370000,0.115000,0.056667
1644,monitoring_system_733.JPG,monitoring_system_733.txt,0,0.396250,0.255000,0.102500,0.050000
1645,monitoring_system_2640.JPG,monitoring_system_2640.txt,0,0.196875,0.109167,0.063750,0.048333
1646,monitoring_system_231.JPG,monitoring_system_231.txt,0,0.132500,0.497500,0.125000,0.058333
1647,monitoring_system_659.JPG,monitoring_system_659.txt,0,0.468125,0.039167,0.068750,0.031667
1648,monitoring_system_1106.JPG,monitoring_system_1106.txt,0,0.861250,0.795000,0.137500,0.066667
1649,parking_lot1_476.JPG,parking_lot1_476.txt,0,0.512561,0.481754,0.086397,0.060458
1650,monitoring_system_1142.JPG,monitoring_system_1142.txt,0,0.476875,0.110000,0.093750,0.040000
1651,parking_lot1_302.JPG,parking_lot1_302.txt,0,0.185968,0.786492,0.251838,0.129630
1652,cropped_parking_lot_306.JPG,cropped_parking_lot_306.txt,0,0.469828,0.834264,0.286398,0.175047
1653,monitoring_system_443.JPG,monitoring_system_443.txt,0,0.677500,0.345000,0.097500,0.053333
1654,cropped_parking_lot_116.JPG,cropped_parking_lot_116.txt,0,0.467700,0.568951,0.587425,0.227580
1655,monitoring_system_87.JPG,monitoring_system_87.txt,0,0.206875,0.110000,0.091250,0.040000
1656,monitoring_system_289.JPG,monitoring_system_289.txt,0,0.882500,0.079167,0.080000,0.035000
1657,monitoring_system_1630.JPG,monitoring_system_1630.txt,0,0.911875,0.310000,0.116250,0.046667
1658,monitoring_system_372.JPG,monitoring_system_372.txt,0,0.696875,0.180000,0.086250,0.043333
1659,monitoring_system_2123.JPG,monitoring_system_2123.txt,0,0.672500,0.622500,0.145000,0.078333
1660,monitoring_system_525.JPG,monitoring_system_525.txt,0,0.320000,0.517500,0.120000,0.038333
1661,cropped_parking_lot_16.JPG,cropped_parking_lot_16.txt,0,0.168847,0.052335,0.082584,0.037037
1662,cropped_parking_lot_87.JPG,cropped_parking_lot_87.txt,0,0.351701,0.580858,0.493343,0.270627
1663,monitoring_system_1021.JPG,monitoring_system_1021.txt,0,0.831875,0.685000,0.148750,0.060000
1664,monitoring_system_2430.JPG,monitoring_system_2430.txt,0,0.778750,0.054167,0.085000,0.038333
1665,monitoring_system_255.JPG,monitoring_system_255.txt,0,0.489375,0.322500,0.108750,0.048333
1666,monitoring_system_2293.JPG,monitoring_system_2293.txt,0,0.189375,0.038333,0.086250,0.033333
1667,monitoring_system_735.JPG,monitoring_system_735.txt,0,0.928125,0.167500,0.093750,0.035000
1668,parking_lot1_527.JPG,parking_lot1_527.txt,0,0.430607,0.608932,0.151654,0.086057
1669,monitoring_system_2264.JPG,monitoring_system_2264.txt,0,0.820000,0.315000,0.107500,0.046667
1670,monitoring_system_1824.JPG,monitoring_system_1824.txt,0,0.472500,0.293333,0.100000,0.053333
1671,monitoring_system_1884.JPG,monitoring_system_1884.txt,0,0.305625,0.044167,0.076250,0.035000
1672,cropped_parking_lot_105.JPG,cropped_parking_lot_105.txt,0,0.527083,0.620432,0.490833,0.217608
1673,parking_lot1_410.JPG,parking_lot1_410.txt,0,0.757353,0.326185,0.137255,0.076389
1674,parking_lot1_61.JPG,parking_lot1_61.txt,0,0.217984,0.686547,0.175551,0.099673
1675,monitoring_system_1960.JPG,monitoring_system_1960.txt,0,0.434375,0.296667,0.098750,0.050000
1676,monitoring_system_2706.JPG,monitoring_system_2706.txt,0,0.743750,0.742500,0.157500,0.075000
1677,cropped_parking_lot_40.JPG,cropped_parking_lot_40.txt,0,0.497539,0.644940,0.719442,0.185249
1678,monitoring_system_2726.JPG,monitoring_system_2726.txt,0,0.278750,0.250000,0.095000,0.040000
1679,monitoring_system_2662.JPG,monitoring_system_2662.txt,0,0.812500,0.179167,0.092500,0.041667
1680,monitoring_system_1077.JPG,monitoring_system_1077.txt,0,0.823750,0.080833,0.082500,0.035000
1681,cropped_parking_lot_278.JPG,cropped_parking_lot_278.txt,0,0.427001,0.510689,0.497801,0.247031
1682,monitoring_system_803.JPG,monitoring_system_803.txt,0,0.434375,0.356667,0.106250,0.053333
1683,monitoring_system_2824.JPG,monitoring_system_2824.txt,0,0.581250,0.382500,0.107500,0.055000
1684,monitoring_system_2156.JPG,monitoring_system_2156.txt,0,0.690000,0.477500,0.125000,0.051667
1685,monitoring_system_2729.JPG,monitoring_system_2729.txt,0,0.068750,0.015833,0.082500,0.025000
1686,cropped_parking_lot_296.JPG,cropped_parking_lot_296.txt,0,0.409821,0.517556,0.280357,0.181180
1687,cropped_parking_lot_280.JPG,cropped_parking_lot_280.txt,0,0.518272,0.542232,0.415282,0.188537
1688,parking_lot1_140.JPG,parking_lot1_140.txt,0,0.657935,0.700163,0.100797,0.065904
1689,monitoring_system_605.JPG,monitoring_system_605.txt,0,0.135000,0.053333,0.085000,0.040000
1690,monitoring_system_499.JPG,monitoring_system_499.txt,0,0.381875,0.186667,0.098750,0.043333
1691,monitoring_system_351.JPG,monitoring_system_351.txt,0,0.065000,0.432500,0.112500,0.055000
1692,monitoring_system_362.JPG,monitoring_system_362.txt,0,0.378750,0.260000,0.100000,0.050000
1693,monitoring_system_1844.JPG,monitoring_system_1844.txt,0,0.786250,0.008333,0.052500,0.016667
1694,monitoring_system_1460.JPG,monitoring_system_1460.txt,0,0.488750,0.227500,0.100000,0.045000
1695,monitoring_system_1479.JPG,monitoring_system_1479.txt,0,0.096250,0.075000,0.087500,0.036667
1696,monitoring_system_262.JPG,monitoring_system_262.txt,0,0.350625,0.041667,0.071250,0.033333
1697,monitoring_system_2122.JPG,monitoring_system_2122.txt,0,0.158750,0.056667,0.087500,0.036667
1698,monitoring_system_345.JPG,monitoring_system_345.txt,0,0.247500,0.104167,0.092500,0.041667
1699,monitoring_system_1084.JPG,monitoring_system_1084.txt,0,0.702500,0.225000,0.097500,0.046667
1700,monitoring_system_135.JPG,monitoring_system_135.txt,0,0.866250,0.081667,0.092500,0.036667
1701,cropped_parking_lot_138.JPG,cropped_parking_lot_138.txt,0,0.351215,0.641791,0.576764,0.278607
1702,monitoring_system_2711.JPG,monitoring_system_2711.txt,0,0.131875,0.052500,0.078750,0.035000
1703,monitoring_system_1618.JPG,monitoring_system_1618.txt,0,0.921250,0.095833,0.090000,0.031667
1704,monitoring_system_898.JPG,monitoring_system_898.txt,0,0.064375,0.435000,0.111250,0.056667
1705,parking_lot1_143.JPG,parking_lot1_143.txt,0,0.547794,0.592048,0.138480,0.081699
1706,monitoring_system_629.JPG,monitoring_system_629.txt,0,0.715000,0.045000,0.087500,0.036667
1707,monitoring_system_278.JPG,monitoring_system_278.txt,0,0.236250,0.576667,0.122500,0.060000
1708,monitoring_system_497.JPG,monitoring_system_497.txt,0,0.775625,0.027500,0.068750,0.038333
1709,monitoring_system_2910.JPG,monitoring_system_2910.txt,0,0.656250,0.050833,0.082500,0.038333
1710,monitoring_system_2632.JPG,monitoring_system_2632.txt,0,0.728125,0.037500,0.071250,0.035000
1711,monitoring_system_1790.JPG,monitoring_system_1790.txt,0,0.064375,0.434167,0.111250,0.055000
1712,parking_lot1_427.JPG,parking_lot1_427.txt,0,0.556526,0.708606,0.148591,0.076253
1713,monitoring_system_2855.JPG,monitoring_system_2855.txt,0,0.287500,0.143333,0.090000,0.043333
1714,monitoring_system_2665.JPG,monitoring_system_2665.txt,0,0.861875,0.541667,0.141250,0.066667
1715,monitoring_system_1367.JPG,monitoring_system_1367.txt,0,0.456250,0.796667,0.147500,0.076667
1716,monitoring_system_1236.JPG,monitoring_system_1236.txt,0,0.290000,0.561667,0.120000,0.056667
1717,monitoring_system_377.JPG,monitoring_system_377.txt,0,0.818750,0.850833,0.160000,0.068333
1718,monitoring_system_2750.JPG,monitoring_system_2750.txt,0,0.611875,0.556667,0.126250,0.060000
1719,cropped_parking_lot_108.JPG,cropped_parking_lot_108.txt,0,0.712995,0.182770,0.157487,0.049919
1720,monitoring_system_2562.JPG,monitoring_system_2562.txt,0,0.188750,0.045000,0.077500,0.043333
1721,monitoring_system_1628.JPG,monitoring_system_1628.txt,0,0.443125,0.373333,0.101250,0.040000
1722,monitoring_system_1589.JPG,monitoring_system_1589.txt,0,0.775000,0.502500,0.117500,0.055000
1723,monitoring_system_665.JPG,monitoring_system_665.txt,0,0.736250,0.496667,0.112500,0.060000
1724,monitoring_system_1837.JPG,monitoring_system_1837.txt,0,0.065000,0.436667,0.112500,0.046667
1725,parking_lot1_321.JPG,parking_lot1_321.txt,0,0.801930,0.141885,0.128983,0.098584
1726,parking_lot1_310.JPG,parking_lot1_310.txt,0,0.381587,0.504902,0.048713,0.019608
1727,cropped_parking_lot_56.JPG,cropped_parking_lot_56.txt,0,0.420229,0.610473,0.311860,0.199426
1728,monitoring_system_1623.JPG,monitoring_system_1623.txt,0,0.643125,0.920833,0.146250,0.061667
1729,monitoring_system_1403.JPG,monitoring_system_1403.txt,0,0.398125,0.238333,0.096250,0.043333
1730,parking_lot1_32.JPG,parking_lot1_32.txt,0,0.480545,0.740468,0.152880,0.098584
1731,monitoring_system_2707.JPG,monitoring_system_2707.txt,0,0.539375,0.353333,0.108750,0.053333
1732,monitoring_system_1725.JPG,monitoring_system_1725.txt,0,0.695625,0.015000,0.073750,0.030000
1733,monitoring_system_2121.JPG,monitoring_system_2121.txt,0,0.644375,0.037500,0.078750,0.038333
1734,monitoring_system_1048.JPG,monitoring_system_1048.txt,0,0.065000,0.437500,0.112500,0.048333
1735,monitoring_system_1629.JPG,monitoring_system_1629.txt,0,0.921875,0.049167,0.083750,0.028333
1736,monitoring_system_1189.JPG,monitoring_system_1189.txt,0,0.608750,0.369167,0.107500,0.048333
1737,monitoring_system_796.JPG,monitoring_system_796.txt,0,0.064375,0.434167,0.111250,0.055000
1738,cropped_parking_lot_121.JPG,cropped_parking_lot_121.txt,0,0.478743,0.666333,0.436229,0.206413
1739,monitoring_system_217.JPG,monitoring_system_217.txt,0,0.270000,0.182500,0.092500,0.048333
1740,cropped_parking_lot_218.JPG,cropped_parking_lot_218.txt,0,0.498792,0.637363,0.690016,0.200549
1741,monitoring_system_78.JPG,monitoring_system_78.txt,0,0.743750,0.016667,0.080000,0.030000
1742,monitoring_system_1124.JPG,monitoring_system_1124.txt,0,0.864375,0.614167,0.126250,0.058333
1743,monitoring_system_950.JPG,monitoring_system_950.txt,0,0.936875,0.683333,0.123750,0.060000
1744,monitoring_system_1502.JPG,monitoring_system_1502.txt,0,0.237500,0.165000,0.102500,0.033333
1745,monitoring_system_2682.JPG,monitoring_system_2682.txt,0,0.545000,0.600000,0.122500,0.050000
1746,cropped_parking_lot_311.JPG,cropped_parking_lot_311.txt,0,0.531028,0.604283,0.358156,0.158287
1747,monitoring_system_122.JPG,monitoring_system_122.txt,0,0.491875,0.315000,0.103750,0.046667
1748,monitoring_system_1201.JPG,monitoring_system_1201.txt,0,0.311250,0.059167,0.097500,0.041667
1749,parking_lot1_380.JPG,parking_lot1_380.txt,0,0.573223,0.520153,0.107843,0.067538
1750,cropped_parking_lot_195.JPG,cropped_parking_lot_195.txt,0,0.468279,0.467890,0.352895,0.205505
1751,parking_lot1_281.JPG,parking_lot1_281.txt,0,0.710631,0.261710,0.140625,0.088780
1752,monitoring_system_2406.JPG,monitoring_system_2406.txt,0,0.321250,0.267500,0.100000,0.035000
1753,monitoring_system_930.JPG,monitoring_system_930.txt,0,0.408750,0.225833,0.105000,0.048333
1754,cropped_parking_lot_163.JPG,cropped_parking_lot_163.txt,0,0.378617,0.740297,0.312632,0.124429
1755,monitoring_system_2489.JPG,monitoring_system_2489.txt,0,0.580625,0.229167,0.081250,0.048333
1756,parking_lot1_283.JPG,parking_lot1_283.txt,0,0.560509,0.612200,0.219056,0.129630
1757,monitoring_system_1529.JPG,monitoring_system_1529.txt,0,0.305000,0.475000,0.132500,0.056667
1758,monitoring_system_1939.JPG,monitoring_system_1939.txt,0,0.823125,0.026667,0.081250,0.036667
1759,monitoring_system_2295.JPG,monitoring_system_2295.txt,0,0.641250,0.492500,0.127500,0.051667
1760,monitoring_system_2758.JPG,monitoring_system_2758.txt,0,0.391875,0.295833,0.103750,0.055000
1761,monitoring_system_1059.JPG,monitoring_system_1059.txt,0,0.650000,0.045000,0.070000,0.033333
1762,parking_lot1_16.JPG,parking_lot1_16.txt,0,0.724112,0.098856,0.084252,0.066993
1763,parking_lot1_253.JPG,parking_lot1_253.txt,0,0.518382,0.521242,0.162377,0.093682
1764,monitoring_system_1156.JPG,monitoring_system_1156.txt,0,0.195000,0.445833,0.110000,0.055000
1765,monitoring_system_1869.JPG,monitoring_system_1869.txt,0,0.725000,0.147500,0.092500,0.028333
1766,monitoring_system_1471.JPG,monitoring_system_1471.txt,0,0.891875,0.158333,0.096250,0.036667
1767,monitoring_system_103.JPG,monitoring_system_103.txt,0,0.703125,0.246667,0.111250,0.043333
1768,monitoring_system_2806.JPG,monitoring_system_2806.txt,0,0.837500,0.452500,0.125000,0.061667
1769,monitoring_system_1205.JPG,monitoring_system_1205.txt,0,0.413125,0.532500,0.118750,0.055000
1770,monitoring_system_2494.JPG,monitoring_system_2494.txt,0,0.639375,0.720000,0.128750,0.060000
1771,monitoring_system_1704.JPG,monitoring_system_1704.txt,0,0.266875,0.855000,0.143750,0.066667
1772,parking_lot1_314.JPG,parking_lot1_314.txt,0,0.856158,0.644404,0.121630,0.095997
1773,monitoring_system_658.JPG,monitoring_system_658.txt,0,0.877500,0.095000,0.072500,0.040000
1774,monitoring_system_96.JPG,monitoring_system_96.txt,0,0.733750,0.102500,0.080000,0.041667
1775,monitoring_system_1262.JPG,monitoring_system_1262.txt,0,0.747500,0.036667,0.075000,0.033333
1776,parking_lot1_447.JPG,parking_lot1_447.txt,0,0.633885,0.586057,0.161152,0.094771
1777,monitoring_system_2189.JPG,monitoring_system_2189.txt,0,0.565000,0.256667,0.107500,0.040000
1778,monitoring_system_1716.JPG,monitoring_system_1716.txt,0,0.856250,0.038333,0.085000,0.030000
1779,parking_lot1_154.JPG,parking_lot1_154.txt,0,0.413297,0.612473,0.130515,0.078976
1780,monitoring_system_1119.JPG,monitoring_system_1119.txt,0,0.232500,0.195833,0.090000,0.038333
1781,monitoring_system_661.JPG,monitoring_system_661.txt,0,0.371875,0.711667,0.131250,0.066667
1782,monitoring_system_254.JPG,monitoring_system_254.txt,0,0.065000,0.435833,0.112500,0.048333
1783,monitoring_system_1672.JPG,monitoring_system_1672.txt,0,0.906875,0.221667,0.098750,0.046667
1784,parking_lot1_407.JPG,parking_lot1_407.txt,0,0.638787,0.613834,0.101716,0.058824
1785,cropped_parking_lot_31.JPG,cropped_parking_lot_31.txt,0,0.535441,0.670588,0.335249,0.329412
1786,monitoring_system_937.JPG,monitoring_system_937.txt,0,0.225625,0.034167,0.066250,0.035000
1787,cropped_parking_lot_76.JPG,cropped_parking_lot_76.txt,0,0.509756,0.619601,0.782114,0.438538
1788,monitoring_system_459.JPG,monitoring_system_459.txt,0,0.390625,0.310000,0.111250,0.050000
1789,monitoring_system_1120.JPG,monitoring_system_1120.txt,0,0.936250,0.917500,0.122500,0.061667
1790,monitoring_system_2510.JPG,monitoring_system_2510.txt,0,0.781250,0.339167,0.102500,0.045000
1791,parking_lot1_564.JPG,parking_lot1_564.txt,0,0.458487,0.819172,0.137561,0.072985
1792,monitoring_system_2133.JPG,monitoring_system_2133.txt,0,0.355625,0.197500,0.091250,0.045000
1793,monitoring_system_2443.JPG,monitoring_system_2443.txt,0,0.817500,0.080000,0.072500,0.036667
1794,cropped_parking_lot_111.JPG,cropped_parking_lot_111.txt,0,0.426678,0.507576,0.521955,0.271044
1795,cropped_parking_lot_67.JPG,cropped_parking_lot_67.txt,0,0.215159,0.208070,0.099430,0.042722
1796,monitoring_system_2071.JPG,monitoring_system_2071.txt,0,0.789375,0.032500,0.071250,0.028333
1797,parking_lot1_103.JPG,parking_lot1_103.txt,0,0.475797,0.566176,0.103554,0.065904
1798,monitoring_system_2609.JPG,monitoring_system_2609.txt,0,0.587500,0.224167,0.095000,0.045000
1799,monitoring_system_597.JPG,monitoring_system_597.txt,0,0.591875,0.431667,0.106250,0.053333
1800,parking_lot1_520.JPG,parking_lot1_520.txt,0,0.755821,0.602124,0.093137,0.034314
1801,parking_lot1_186.JPG,parking_lot1_186.txt,0,0.625460,0.621732,0.095282,0.061547
1802,monitoring_system_140.JPG,monitoring_system_140.txt,0,0.386875,0.228333,0.091250,0.043333
1803,parking_lot1_223.JPG,parking_lot1_223.txt,0,0.439798,0.629357,0.133272,0.082244
1804,monitoring_system_2673.JPG,monitoring_system_2673.txt,0,0.825625,0.035000,0.081250,0.033333
1805,monitoring_system_2385.JPG,monitoring_system_2385.txt,0,0.667500,0.260833,0.102500,0.045000
1806,monitoring_system_398.JPG,monitoring_system_398.txt,0,0.447500,0.360833,0.102500,0.051667
1807,monitoring_system_415.JPG,monitoring_system_415.txt,0,0.862500,0.574167,0.117500,0.071667
1808,cropped_parking_lot_245.JPG,cropped_parking_lot_245.txt,0,0.493768,0.560976,0.729472,0.134727
1809,monitoring_system_2799.JPG,monitoring_system_2799.txt,0,0.364375,0.206667,0.101250,0.046667
1810,monitoring_system_446.JPG,monitoring_system_446.txt,0,0.343750,0.183333,0.090000,0.043333
1811,monitoring_system_981.JPG,monitoring_system_981.txt,0,0.083750,0.274167,0.090000,0.045000
1812,monitoring_system_588.JPG,monitoring_system_588.txt,0,0.358125,0.152500,0.088750,0.041667
1813,monitoring_system_2888.JPG,monitoring_system_2888.txt,0,0.915625,0.120833,0.086250,0.041667
1814,monitoring_system_1795.JPG,monitoring_system_1795.txt,0,0.785000,0.930833,0.167500,0.071667
1815,monitoring_system_416.JPG,monitoring_system_416.txt,0,0.310000,0.113333,0.077500,0.040000
1816,monitoring_system_868.JPG,monitoring_system_868.txt,0,0.776250,0.077500,0.080000,0.038333
1817,monitoring_system_2300.JPG,monitoring_system_2300.txt,0,0.623750,0.288333,0.092500,0.043333
1818,parking_lot1_92.JPG,parking_lot1_92.txt,0,0.160999,0.176198,0.250919,0.138889
1819,monitoring_system_1799.JPG,monitoring_system_1799.txt,0,0.293125,0.463333,0.121250,0.040000
1820,parking_lot2_1.JPG,parking_lot2_1.txt,0,0.750460,0.172590,0.033395,0.010212
1821,monitoring_system_2259.JPG,monitoring_system_2259.txt,0,0.444375,0.171667,0.103750,0.046667
1822,monitoring_system_2441.JPG,monitoring_system_2441.txt,0,0.937500,0.184167,0.095000,0.038333
1823,monitoring_system_1322.JPG,monitoring_system_1322.txt,0,0.676250,0.018333,0.067500,0.030000
1824,monitoring_system_631.JPG,monitoring_system_631.txt,0,0.810625,0.193333,0.101250,0.043333
1825,monitoring_system_1807.JPG,monitoring_system_1807.txt,0,0.239375,0.052500,0.086250,0.038333
1826,parking_lot1_324.JPG,parking_lot1_324.txt,0,0.385876,0.624183,0.093444,0.066449
1827,monitoring_system_1136.JPG,monitoring_system_1136.txt,0,0.806875,0.066667,0.093750,0.040000
1828,monitoring_system_1560.JPG,monitoring_system_1560.txt,0,0.065000,0.428333,0.110000,0.060000
1829,cropped_parking_lot_29.JPG,cropped_parking_lot_29.txt,0,0.504618,0.615468,0.544482,0.248366
1830,monitoring_system_70.JPG,monitoring_system_70.txt,0,0.791875,0.062500,0.078750,0.035000
1831,monitoring_system_1280.JPG,monitoring_system_1280.txt,0,0.800000,0.959167,0.160000,0.075000
1832,cropped_parking_lot_7.JPG,cropped_parking_lot_7.txt,0,0.427605,0.416000,0.724741,0.233600
1833,monitoring_system_1788.JPG,monitoring_system_1788.txt,0,0.399375,0.026667,0.071250,0.033333
1834,parking_lot1_286.JPG,parking_lot1_286.txt,0,0.544271,0.644336,0.228860,0.105664
1835,monitoring_system_1681.JPG,monitoring_system_1681.txt,0,0.617500,0.359167,0.110000,0.048333
1836,parking_lot1_273.JPG,parking_lot1_273.txt,0,0.118566,0.305828,0.039216,0.016885
1837,parking_lot1_139.JPG,parking_lot1_139.txt,0,0.628064,0.464052,0.069240,0.047930
1838,parking_lot1_460.JPG,parking_lot1_460.txt,0,0.464001,0.499728,0.102022,0.058279
1839,parking_lot1_529.JPG,parking_lot1_529.txt,0,0.443627,0.578227,0.157475,0.070670
1840,monitoring_system_2249.JPG,monitoring_system_2249.txt,0,0.765000,0.145000,0.092500,0.040000
1841,monitoring_system_1916.JPG,monitoring_system_1916.txt,0,0.115000,0.528333,0.117500,0.056667
1842,monitoring_system_467.JPG,monitoring_system_467.txt,0,0.808125,0.573333,0.126250,0.063333
1843,monitoring_system_1317.JPG,monitoring_system_1317.txt,0,0.648125,0.650833,0.113750,0.051667
1844,parking_lot3_11.JPG,parking_lot3_11.txt,0,0.547947,0.480120,0.151042,0.102941
1845,monitoring_system_2367.JPG,monitoring_system_2367.txt,0,0.510625,0.444167,0.121250,0.061667
1846,monitoring_system_1816.JPG,monitoring_system_1816.txt,0,0.236250,0.320000,0.100000,0.040000
1847,monitoring_system_8.JPG,monitoring_system_8.txt,0,0.105625,0.568333,0.121250,0.053333
1848,monitoring_system_1593.JPG,monitoring_system_1593.txt,0,0.292500,0.447500,0.130000,0.061667
1849,monitoring_system_2744.JPG,monitoring_system_2744.txt,0,0.449375,0.351667,0.113750,0.046667
1850,monitoring_system_1735.JPG,monitoring_system_1735.txt,0,0.689375,0.540833,0.128750,0.055000
1851,parking_lot3_6.JPG,parking_lot3_6.txt,0,0.674632,0.214597,0.031863,0.023965
1852,monitoring_system_1261.JPG,monitoring_system_1261.txt,0,0.889375,0.943333,0.158750,0.073333
1853,monitoring_system_601.JPG,monitoring_system_601.txt,0,0.640625,0.325833,0.106250,0.048333
1854,monitoring_system_1054.JPG,monitoring_system_1054.txt,0,0.532500,0.044167,0.077500,0.028333
1855,cropped_parking_lot_86.JPG,cropped_parking_lot_86.txt,0,0.448728,0.455403,0.287121,0.132075
1856,monitoring_system_339.JPG,monitoring_system_339.txt,0,0.618125,0.687500,0.133750,0.065000
1857,parking_lot1_84.JPG,parking_lot1_84.txt,0,0.824755,0.578976,0.077819,0.058824
1858,monitoring_system_1583.JPG,monitoring_system_1583.txt,0,0.850625,0.085000,0.081250,0.040000
1859,monitoring_system_490.JPG,monitoring_system_490.txt,0,0.800625,0.416667,0.113750,0.050000
1860,monitoring_system_108.JPG,monitoring_system_108.txt,0,0.581250,0.337500,0.127500,0.058333
1861,monitoring_system_865.JPG,monitoring_system_865.txt,0,0.068125,0.430833,0.113750,0.048333
1862,monitoring_system_46.JPG,monitoring_system_46.txt,0,0.571875,0.288333,0.096250,0.050000
1863,monitoring_system_1192.JPG,monitoring_system_1192.txt,0,0.581250,0.310833,0.100000,0.058333
1864,monitoring_system_376.JPG,monitoring_system_376.txt,0,0.839375,0.101667,0.088750,0.040000
1865,monitoring_system_2141.JPG,monitoring_system_2141.txt,0,0.335000,0.062500,0.080000,0.038333
1866,monitoring_system_159.JPG,monitoring_system_159.txt,0,0.880625,0.074167,0.083750,0.035000
1867,monitoring_system_55.JPG,monitoring_system_55.txt,0,0.844375,0.063333,0.068750,0.036667
1868,monitoring_system_862.JPG,monitoring_system_862.txt,0,0.732500,0.553333,0.122500,0.056667
1869,monitoring_system_674.JPG,monitoring_system_674.txt,0,0.590625,0.429167,0.113750,0.055000
1870,parking_lot1_177.JPG,parking_lot1_177.txt,0,0.219516,0.209150,0.111213,0.087146
1871,monitoring_system_1103.JPG,monitoring_system_1103.txt,0,0.935625,0.152500,0.091250,0.038333
1872,monitoring_system_1019.JPG,monitoring_system_1019.txt,0,0.845625,0.734167,0.148750,0.078333
1873,monitoring_system_1723.JPG,monitoring_system_1723.txt,0,0.165000,0.256667,0.150000,0.036667
1874,monitoring_system_2008.JPG,monitoring_system_2008.txt,0,0.897500,0.235833,0.090000,0.041667
1875,monitoring_system_996.JPG,monitoring_system_996.txt,0,0.605625,0.578333,0.143750,0.056667
1876,parking_lot1_446.JPG,parking_lot1_446.txt,0,0.245558,0.552288,0.087316,0.058824
1877,monitoring_system_363.JPG,monitoring_system_363.txt,0,0.886875,0.119167,0.093750,0.038333
1878,monitoring_system_2780.JPG,monitoring_system_2780.txt,0,0.803125,0.070000,0.073750,0.033333
1879,cropped_parking_lot_34.JPG,cropped_parking_lot_34.txt,0,0.423373,0.548558,0.447866,0.207891
1880,cropped_parking_lot_122.JPG,cropped_parking_lot_122.txt,0,0.454859,0.546703,0.366644,0.217033
1881,monitoring_system_1802.JPG,monitoring_system_1802.txt,0,0.825625,0.176667,0.091250,0.040000
1882,parking_lot1_467.JPG,parking_lot1_467.txt,0,0.907475,0.529003,0.063725,0.041667
1883,monitoring_system_1414.JPG,monitoring_system_1414.txt,0,0.636875,0.040833,0.078750,0.031667
1884,monitoring_system_771.JPG,monitoring_system_771.txt,0,0.941250,0.265833,0.090000,0.041667
1885,monitoring_system_334.JPG,monitoring_system_334.txt,0,0.656875,0.016667,0.071250,0.030000
1886,cropped_parking_lot_17.JPG,cropped_parking_lot_17.txt,0,0.453204,0.682903,0.316378,0.161034
1887,cropped_parking_lot_59.JPG,cropped_parking_lot_59.txt,0,0.338812,0.572985,0.648993,0.206972
1888,monitoring_system_866.JPG,monitoring_system_866.txt,0,0.879375,0.113333,0.086250,0.040000
1889,monitoring_system_433.JPG,monitoring_system_433.txt,0,0.959375,0.037500,0.073750,0.031667
